  432.026041	 -193.111031	    2.209646	    0.000000	    0.000000	    0.000000	    0.864461	    0.000000
   98.757123	  286.504742	    2.346082	    0.000000	    0.000000	    0.000000	    0.845755	    0.000000
  158.201723	  343.362020	    4.579792	    0.000000	    0.000000	    0.000000	    0.578801	    0.000000
  -46.479768	 -366.873060	   -3.032721	    0.000000	    0.000000	    0.000000	    0.622075	    0.000000
 -444.862527	  -46.405956	   -2.145802	    0.000000	    0.000000	    0.000000	    0.861623	    0.000000
  488.422652	   -4.685569	   -3.602906	    0.000000	    0.000000	    0.000000	    0.830284	    0.000000
  202.597692	  347.462305	   -1.846239	    0.000000	    0.000000	    0.000000	    0.739419	    0.000000
  -93.882783	 -335.455218	   -2.545957	    0.000000	    0.000000	    0.000000	    0.784523	    0.000000
 -426.707859	 -171.432839	    3.636880	    0.000000	    0.000000	    0.000000	    0.807003	    0.000000
 -150.345476	  239.793064	   -0.008657	    0.000000	    0.000000	    0.000000	    0.943028	    0.000000
 -117.764005	  273.231302	   -0.082504	    0.000000	    0.000000	    0.000000	    0.754111	    0.000000
 -325.386046	  143.437331	   -2.549307	    0.000000	    0.000000	    0.000000	    0.573182	    0.000000
 -332.156749	  104.834883	   -0.884182	    0.000000	    0.000000	    0.000000	    0.770879	    0.000000
  353.924263	 -120.690980	   -1.886928	    0.000000	    0.000000	    0.000000	    0.776483	    0.000000
  429.779952	   91.738383	   -1.323906	    0.000000	    0.000000	    0.000000	    0.879593	    0.000000
  186.709215	  445.277175	   -3.516720	    0.000000	    0.000000	    0.000000	    0.625025	    0.000000
 -260.313686	  -57.783166	    4.718584	    0.000000	    0.000000	    0.000000	    0.636495	    0.000000
  -50.307914	  282.063248	   -0.911638	    0.000000	    0.000000	    0.000000	    0.743903	    0.000000
   24.030954	  450.803758	   -2.723785	    0.000000	    0.000000	    0.000000	    0.896308	    0.000000
  -79.709048	  479.923560	   -1.507775	    0.000000	    0.000000	    0.000000	    0.636264	    0.000000
  104.879755	 -298.789309	    1.946551	    0.000000	    0.000000	    0.000000	    0.959248	    0.000000
 -223.818413	 -278.553505	    4.123377	    0.000000	    0.000000	    0.000000	    0.968372	    0.000000
 -391.973843	   81.936420	    0.530208	    0.000000	    0.000000	    0.000000	    0.892414	    0.000000
  345.299032	  217.342760	   -3.241734	    0.000000	    0.000000	    0.000000	    0.962736	    0.000000
  246.152470	  371.544906	    0.300969	    0.000000	    0.000000	    0.000000	    0.946074	    0.000000
  173.411885	 -409.166983	   -3.096319	    0.000000	    0.000000	    0.000000	    0.524890	    0.000000
  358.522176	 -269.925825	    2.580469	    0.000000	    0.000000	    0.000000	    0.693014	    0.000000
 -317.288759	  338.394519	   -0.943752	    0.000000	    0.000000	    0.000000	    0.906060	    0.000000
  275.229100	  130.891823	    1.191036	    0.000000	    0.000000	    0.000000	    0.578689	    0.000000
  196.266129	  402.485264	    1.700087	    0.000000	    0.000000	    0.000000	    0.548371	    0.000000
   87.126360	  327.708706	    0.192185	    0.000000	    0.000000	    0.000000	    0.827735	    0.000000
  197.784268	  359.349552	    1.545565	    0.000000	    0.000000	    0.000000	    0.606752	    0.000000
  280.630709	  287.384055	   -0.998489	    0.000000	    0.000000	    0.000000	    0.825132	    0.000000
 -132.559249	 -433.659693	    1.030389	    0.000000	    0.000000	    0.000000	    0.956403	    0.000000
   -5.487114	 -419.958411	    4.959775	    0.000000	    0.000000	    0.000000	    0.909788	    0.000000
  219.677063	 -175.443016	   -4.309217	    0.000000	    0.000000	    0.000000	    0.658761	    0.000000
  -96.473659	  268.074724	   -4.695927	    0.000000	    0.000000	    0.000000	    0.537978	    0.000000
  241.101387	  103.753658	    3.732855	    0.000000	    0.000000	    0.000000	    0.517282	    0.000000
  303.650575	 -222.124814	   -3.381970	    0.000000	    0.000000	    0.000000	    0.861594	    0.000000
  182.758093	 -253.498299	    1.621893	    0.000000	    0.000000	    0.000000	    0.639221	    0.000000
 -401.977415	  173.015194	    0.938493	    0.000000	    0.000000	    0.000000	    0.719042	    0.000000
 -164.680050	 -427.458815	    0.158730	    0.000000	    0.000000	    0.000000	    0.507281	    0.000000
  275.144455	 -281.943980	   -1.795077	    0.000000	    0.000000	    0.000000	    0.679431	    0.000000
 -290.302875	  357.168095	    1.570359	    0.000000	    0.000000	    0.000000	    0.779005	    0.000000
  421.480441	   11.933531	   -0.144757	    0.000000	    0.000000	    0.000000	    0.673166	    0.000000
 -152.907900	 -361.325270	   -1.498811	    0.000000	    0.000000	    0.000000	    0.928146	    0.000000
 -201.178941	 -252.207893	   -4.323330	    0.000000	    0.000000	    0.000000	    0.523945	    0.000000
  444.193377	 -114.134605	   -2.266696	    0.000000	    0.000000	    0.000000	    0.549969	    0.000000
  348.521900	   29.584013	   -2.259054	    0.000000	    0.000000	    0.000000	    0.825581	    0.000000
  252.974941	  214.362587	   -4.101563	    0.000000	    0.000000	    0.000000	    0.789925	    0.000000
  236.952437	 -244.844971	   -3.818027	    0.000000	    0.000000	    0.000000	    0.740926	    0.000000
  270.133892	  388.659321	   -4.544613	    0.000000	    0.000000	    0.000000	    0.782708	    0.000000
 -476.820547	 -120.231519	   -3.395395	    0.000000	    0.000000	    0.000000	    0.976223	    0.000000
  261.193491	 -121.271069	    4.403437	    0.000000	    0.000000	    0.000000	    0.861301	    0.000000
  -28.800028	  407.379611	    4.275646	    0.000000	    0.000000	    0.000000	    0.835847	    0.000000
  267.857702	  180.361060	    1.815756	    0.000000	    0.000000	    0.000000	    0.601382	    0.000000
 -288.032766	  379.448259	    0.217955	    0.000000	    0.000000	    0.000000	    0.935762	    0.000000
  -98.794665	  447.898217	   -3.275211	    0.000000	    0.000000	    0.000000	    0.874094	    0.000000
 -366.621992	 -300.254104	    0.037467	    0.000000	    0.000000	    0.000000	    0.912343	    0.000000
 -355.751933	  227.851478	   -3.384423	    0.000000	    0.000000	    0.000000	    0.793556	    0.000000
 -381.203373	  173.230298	   -1.418636	    0.000000	    0.000000	    0.000000	    0.753589	    0.000000
   95.299168	 -470.130401	   -1.077809	    0.000000	    0.000000	    0.000000	    0.983504	    0.000000
  207.549598	 -375.388572	   -0.197946	    0.000000	    0.000000	    0.000000	    0.543350	    0.000000
 -338.892626	 -220.238339	    4.636404	    0.000000	    0.000000	    0.000000	    0.713733	    0.000000
  487.664254	  -80.868099	    3.598722	    0.000000	    0.000000	    0.000000	    0.844880	    0.000000
 -246.515228	 -159.507790	   -1.765053	    0.000000	    0.000000	    0.000000	    0.731768	    0.000000
 -405.987441	  271.901536	    3.240482	    0.000000	    0.000000	    0.000000	    0.666526	    0.000000
  194.837614	  345.433636	   -4.404268	    0.000000	    0.000000	    0.000000	    0.754193	    0.000000
  378.868708	  246.754270	   -2.846714	    0.000000	    0.000000	    0.000000	    0.749869	    0.000000
   63.115245	  372.663518	   -4.957162	    0.000000	    0.000000	    0.000000	    0.946636	    0.000000
  468.578269	   76.581295	    3.332694	    0.000000	    0.000000	    0.000000	    0.699418	    0.000000
  218.545895	 -437.327203	   -0.129355	    0.000000	    0.000000	    0.000000	    0.869253	    0.000000
 -276.764944	 -299.325142	    2.427353	    0.000000	    0.000000	    0.000000	    0.532827	    0.000000
 -329.631228	  185.148462	    3.465189	    0.000000	    0.000000	    0.000000	    0.935331	    0.000000
  335.813889	 -331.945039	    2.010207	    0.000000	    0.000000	    0.000000	    0.918426	    0.000000
  -48.173970	 -449.252451	   -1.138369	    0.000000	    0.000000	    0.000000	    0.924926	    0.000000
 -111.317806	 -445.416152	    4.966486	    0.000000	    0.000000	    0.000000	    0.919431	    0.000000
  129.616541	 -406.120331	   -0.174356	    0.000000	    0.000000	    0.000000	    0.660355	    0.000000
 -461.294311	   32.603896	    3.125014	    0.000000	    0.000000	    0.000000	    0.942339	    0.000000
  346.504215	 -304.812760	    2.954136	    0.000000	    0.000000	    0.000000	    0.534408	    0.000000
 -346.461037	  199.261372	    2.426450	    0.000000	    0.000000	    0.000000	    0.577679	    0.000000
  414.898153	  157.665878	    0.794693	    0.000000	    0.000000	    0.000000	    0.828527	    0.000000
 -260.351595	  277.255979	   -2.808089	    0.000000	    0.000000	    0.000000	    0.818131	    0.000000
  424.188954	 -240.639486	    2.494177	    0.000000	    0.000000	    0.000000	    0.506531	    0.000000
  382.161747	  125.333700	    3.180065	    0.000000	    0.000000	    0.000000	    0.668260	    0.000000
  -20.913840	  311.542611	   -2.320657	    0.000000	    0.000000	    0.000000	    0.856807	    0.000000
  326.504311	  234.872188	   -4.548010	    0.000000	    0.000000	    0.000000	    0.642381	    0.000000
 -211.668398	 -255.388913	   -1.877216	    0.000000	    0.000000	    0.000000	    0.800128	    0.000000
  364.527686	  -80.799320	    3.107037	    0.000000	    0.000000	    0.000000	    0.605077	    0.000000
  257.866188	 -297.054879	    0.321506	    0.000000	    0.000000	    0.000000	    0.607218	    0.000000
  389.630918	  -81.773181	    4.420022	    0.000000	    0.000000	    0.000000	    0.931357	    0.000000
  482.007572	  118.003169	   -3.397148	    0.000000	    0.000000	    0.000000	    0.614890	    0.000000
   74.607523	  391.786961	   -2.787411	    0.000000	    0.000000	    0.000000	    0.515762	    0.000000
 -337.235883	    3.965619	   -0.258366	    0.000000	    0.000000	    0.000000	    0.942214	    0.000000
 -278.148063	 -197.685303	   -3.233553	    0.000000	    0.000000	    0.000000	    0.635040	    0.000000
 -356.072102	 -203.001929	   -3.526287	    0.000000	    0.000000	    0.000000	    0.845785	    0.000000
   -3.398149	 -373.638599	    3.034663	    0.000000	    0.000000	    0.000000	    0.678942	    0.000000
 -165.132906	  470.985323	    4.081885	    0.000000	    0.000000	    0.000000	    0.739891	    0.000000
 -103.069774	 -315.139241	    2.456027	    0.000000	    0.000000	    0.000000	    0.761954	    0.000000
 -285.779329	  198.833398	   -2.349825	    0.000000	    0.000000	    0.000000	    0.851558	    0.000000
 -346.356679	  170.816869	    3.237033	    0.000000	    0.000000	    0.000000	    0.916592	    0.000000
 -353.306790	 -254.863909	   -4.822200	    0.000000	    0.000000	    0.000000	    0.627314	    0.000000
  195.677870	 -402.682636	   -0.713641	    0.000000	    0.000000	    0.000000	    0.888020	    0.000000
 -351.288101	  -45.505842	    0.125919	    0.000000	    0.000000	    0.000000	    0.608602	    0.000000
  239.843923	 -325.236236	    1.212152	    0.000000	    0.000000	    0.000000	    0.676360	    0.000000
  468.378288	  107.339197	    1.880511	    0.000000	    0.000000	    0.000000	    0.939042	    0.000000
  275.964230	  -62.304830	   -0.876169	    0.000000	    0.000000	    0.000000	    0.524737	    0.000000
    1.457792	  484.096883	    3.211845	    0.000000	    0.000000	    0.000000	    0.962532	    0.000000
  -67.924794	  490.467890	   -3.067925	    0.000000	    0.000000	    0.000000	    0.840646	    0.000000
 -113.617866	 -376.200894	   -1.538346	    0.000000	    0.000000	    0.000000	    0.627956	    0.000000
  308.203501	 -116.188555	   -0.121097	    0.000000	    0.000000	    0.000000	    0.686274	    0.000000
 -256.384624	  314.750320	   -2.886510	    0.000000	    0.000000	    0.000000	    0.789304	    0.000000
 -316.764541	   36.042233	    2.157029	    0.000000	    0.000000	    0.000000	    0.991214	    0.000000
 -282.805631	 -230.422134	    3.871909	    0.000000	    0.000000	    0.000000	    0.946328	    0.000000
   22.879457	  301.679212	    4.857068	    0.000000	    0.000000	    0.000000	    0.664178	    0.000000
 -324.294589	  200.724973	    3.866320	    0.000000	    0.000000	    0.000000	    0.552057	    0.000000
  231.310864	 -129.151711	    1.089503	    0.000000	    0.000000	    0.000000	    0.732180	    0.000000
  153.356421	  260.025971	   -3.884651	    0.000000	    0.000000	    0.000000	    0.513731	    0.000000
  419.871255	 -211.686134	    2.029766	    0.000000	    0.000000	    0.000000	    0.924637	    0.000000
 -362.696986	  325.454804	   -2.387544	    0.000000	    0.000000	    0.000000	    0.518109	    0.000000
   42.041117	 -466.761659	   -2.675210	    0.000000	    0.000000	    0.000000	    0.563797	    0.000000
  135.787173	 -272.093599	   -0.765637	    0.000000	    0.000000	    0.000000	    0.742718	    0.000000
 -186.014039	  455.947853	    1.288760	    0.000000	    0.000000	    0.000000	    0.614072	    0.000000
  307.943160	 -131.691883	   -2.734617	    0.000000	    0.000000	    0.000000	    0.915657	    0.000000
  403.131938	  130.267314	    2.426118	    0.000000	    0.000000	    0.000000	    0.928701	    0.000000
 -140.660753	  282.269696	    4.281251	    0.000000	    0.000000	    0.000000	    0.573924	    0.000000
   55.184047	  474.556107	    4.715471	    0.000000	    0.000000	    0.000000	    0.882794	    0.000000
    7.725495	  292.769516	   -1.862723	    0.000000	    0.000000	    0.000000	    0.909720	    0.000000
  -66.769670	 -391.550359	    1.014976	    0.000000	    0.000000	    0.000000	    0.995250	    0.000000
 -146.162499	  218.233218	   -4.739402	    0.000000	    0.000000	    0.000000	    0.812905	    0.000000
  287.038019	  177.711472	    3.689223	    0.000000	    0.000000	    0.000000	    0.887112	    0.000000
  220.445962	  129.258127	    0.542745	    0.000000	    0.000000	    0.000000	    0.568878	    0.000000
  127.441831	 -367.269833	   -0.092603	    0.000000	    0.000000	    0.000000	    0.885019	    0.000000
 -108.051179	 -279.771118	   -0.806336	    0.000000	    0.000000	    0.000000	    0.967978	    0.000000
  149.838963	 -255.125727	    4.398882	    0.000000	    0.000000	    0.000000	    0.897741	    0.000000
   88.354871	 -440.144962	   -4.938531	    0.000000	    0.000000	    0.000000	    0.986717	    0.000000
  267.820229	 -309.309217	   -1.902551	    0.000000	    0.000000	    0.000000	    0.954063	    0.000000
  342.490696	  -23.677899	   -0.312953	    0.000000	    0.000000	    0.000000	    0.632306	    0.000000
  240.453167	 -398.810162	   -4.851174	    0.000000	    0.000000	    0.000000	    0.964212	    0.000000
  174.526152	  336.501677	   -0.315974	    0.000000	    0.000000	    0.000000	    0.616497	    0.000000
  -94.163051	  312.914518	   -3.662122	    0.000000	    0.000000	    0.000000	    0.776177	    0.000000
  -83.312666	 -414.627335	   -2.202873	    0.000000	    0.000000	    0.000000	    0.787239	    0.000000
 -243.676032	  270.891275	   -2.729895	    0.000000	    0.000000	    0.000000	    0.575869	    0.000000
 -269.963405	 -199.368771	    0.099089	    0.000000	    0.000000	    0.000000	    0.658488	    0.000000
  278.046387	 -244.039104	   -4.264750	    0.000000	    0.000000	    0.000000	    0.737620	    0.000000
  192.977400	  275.300476	    3.768564	    0.000000	    0.000000	    0.000000	    0.734408	    0.000000
 -339.738745	   18.816238	    4.039579	    0.000000	    0.000000	    0.000000	    0.763180	    0.000000
   35.513991	  301.257728	   -2.957753	    0.000000	    0.000000	    0.000000	    0.879905	    0.000000
  -71.484969	 -467.180899	    4.734327	    0.000000	    0.000000	    0.000000	    0.921222	    0.000000
  241.401471	  129.860634	    2.170658	    0.000000	    0.000000	    0.000000	    0.926884	    0.000000
 -301.589715	   76.069154	   -2.870342	    0.000000	    0.000000	    0.000000	    0.888234	    0.000000
  201.935647	 -406.970355	    4.234890	    0.000000	    0.000000	    0.000000	    0.644275	    0.000000
  -64.606755	  332.309974	   -2.013647	    0.000000	    0.000000	    0.000000	    0.737484	    0.000000
   71.933819	  462.189071	   -1.572638	    0.000000	    0.000000	    0.000000	    0.643884	    0.000000
 -264.297302	 -353.256211	    0.080977	    0.000000	    0.000000	    0.000000	    0.661417	    0.000000
  304.646384	  379.523811	    2.215591	    0.000000	    0.000000	    0.000000	    0.562300	    0.000000
  433.084240	  -28.036183	    4.006721	    0.000000	    0.000000	    0.000000	    0.540102	    0.000000
 -271.772042	 -314.797331	    0.178883	    0.000000	    0.000000	    0.000000	    0.914929	    0.000000
 -273.329140	  225.290521	   -3.154024	    0.000000	    0.000000	    0.000000	    0.666392	    0.000000
 -406.901129	  135.039045	   -0.274079	    0.000000	    0.000000	    0.000000	    0.979959	    0.000000
  333.376757	 -298.182154	    4.019684	    0.000000	    0.000000	    0.000000	    0.526454	    0.000000
 -372.686905	  235.090093	    0.237774	    0.000000	    0.000000	    0.000000	    0.650548	    0.000000
